user_id,total_number_of_sessions,total_page_clicks,avg_page_clicks,flights_booked_and_not_cancelled,hotels_booked_and_not_cancelled,total_cancellations,total_trips,avg_checked_bags,avg_seats,pct_discounted_flights,pct_discounted_hotels,avg_flights_discount,avg_hotel_discount,avg_flights_spending,avg_hotel_spending,avg_nights_spend,avg_rooms_taken,avg_return_flight_booked,avg_session_duration,avg_time_to_flight,avg_trip_duration,distinct_airlines,age,gender,married,has_children,home_country,home_city,home_airport,sign_up_date,latest_session,earliest_session,avg_distance_flown,perc_of_domestic_flights,perc_of_flights_without_hotels,perc_of_hotels_without_flights
535737,8,69,8.625,0,0,0,0,,,0.0,12.5,,0.05,,,,,0.0,64.5,,,0,23,F,0,0,canada,edmonton,YEG,2023-01-17,2023-05-18 15:46:18.000000,2023-01-17 16:19:00,,0.0,0.0,0.0
535746,8,123,15.375,2,3,0,3,1.0,1.0,37.5,0.0,0.15,,500.11,146.0,4.333333333333333,1.0,0.25,115.0,895248.5,345600.0,2,44,F,1,0,usa,new orleans,MSY,2023-01-17,2023-06-22 22:50:06.000000,2023-01-17 06:45:00,,0.25,0.0,0.125
535747,8,71,8.875,1,2,0,2,,,0.0,12.5,,0.15,98.16,153.5,8.5,1.5,0.125,66.625,746279.0,864000.0,1,28,F,0,0,usa,new york,JFK,2023-01-17,2023-06-07 18:33:29.000000,2023-01-17 18:25:00,,0.125,0.0,0.125
535791,7,71,10.142857142857142,1,1,0,1,,,0.0,0.0,,,268.3,65.0,5.0,1.0,0.14285714285714285,75.142857,398913.0,518400.0,1,43,F,1,0,usa,orlando,MCO,2023-01-17,2023-05-13 08:03:30.000000,2023-01-17 15:54:00,,0.14285714285714285,0.0,0.0
535795,7,135,19.285714285714285,4,4,0,4,1.0,1.0,28.571428571428573,14.285714285714286,0.15,0.1,377.175,204.75,3.0,1.0,0.5714285714285714,142.857143,480220.0,345600.0,4,55,F,1,1,usa,dallas,DAL,2023-01-17,2023-07-06 13:39:23.000000,2023-01-17 21:07:00,,0.5714285714285714,0.0,0.0
535878,10,113,11.3,3,4,0,4,1.0,1.0,30.0,10.0,0.16666666666666666,0.2,746.8466666666667,219.25,7.25,1.25,0.3,84.3,669012.0,345600.0,3,54,F,0,0,usa,phoenix,LUF,2023-01-17,2023-06-19 08:45:42.000000,2023-01-17 13:40:00,,0.3,0.0,0.1
535879,8,144,18.0,4,5,0,5,,,0.0,12.5,,0.1,417.8125,295.4,3.6,1.0,0.5,134.375,657954.5,388800.0,2,40,F,1,1,usa,new york,LGA,2023-01-17,2023-07-08 21:37:07.000000,2023-01-17 12:00:00,,0.5,0.0,0.125
535885,8,111,13.875,1,3,0,3,,,25.0,12.5,0.275,0.05,66.3,143.0,7.0,1.3333333333333333,0.125,102.875,589546.0,518400.0,1,46,F,1,0,usa,new york,JFK,2023-01-17,2023-04-18 10:31:17.000000,2023-01-17 16:35:00,,0.125,0.0,0.25
535896,7,87,12.428571428571429,1,1,0,1,,,42.857142857142854,14.285714285714286,0.13333333333333333,0.05,504.34,153.0,1.0,1.0,0.14285714285714285,93.142857,754773.0,172800.0,1,42,F,1,1,usa,indianapolis,IND,2023-01-17,2023-06-26 14:16:00.000000,2023-01-17 15:56:00,,0.14285714285714285,0.0,0.0
535905,8,293,36.625,2,2,1,2,,,37.5,12.5,0.13333333333333333,0.1,656.18,412.0,4.0,1.0,0.25,1044.25,547164.333333,460800.0,2,34,F,0,0,usa,new york,JFK,2023-01-17,2023-06-24 18:51:10.000000,2023-01-17 15:21:00,48.26145236107177,0.25,0.0,0.0
535906,8,142,17.75,3,5,0,5,0.0,1.0,37.5,0.0,0.08333333333333333,,309.58,159.8,5.0,1.0,0.375,131.875,973403.666667,230400.0,3,36,F,0,0,usa,new york,JFK,2023-01-17,2023-06-13 14:45:15.000000,2023-01-17 16:48:00,,0.375,0.0,0.25
535912,7,100,14.285714285714286,4,4,0,4,,,14.285714285714286,0.0,0.2,,287.9075,138.5,2.5,1.0,0.42857142857142855,105.0,580080.0,230400.0,3,42,F,0,0,usa,austin,AUS,2023-01-17,2023-05-21 11:06:30.000000,2023-01-17 20:09:00,,0.5714285714285714,0.0,0.0
535942,8,106,13.25,2,2,0,2,,,25.0,12.5,0.075,0.05,681.26,141.5,3.5,1.0,0.25,99.5,814962.0,388800.0,2,45,F,1,1,usa,boston,BOS,2023-01-17,2023-07-11 07:11:36.000000,2023-01-17 18:04:00,,0.25,0.0,0.0
535983,8,120,15.0,1,0,0,1,,,25.0,0.0,0.15,,1301.14,,,,0.125,111.625,436247.0,172800.0,1,52,F,0,1,usa,honolulu,HNL,2023-01-17,2023-05-08 22:20:45.000000,2023-01-17 17:17:00,,0.125,0.125,0.0
535994,8,108,13.5,0,1,0,1,,,37.5,12.5,0.11666666666666667,0.05,,155.0,11.0,1.0,0.0,100.5,,,0,27,F,0,1,usa,chicago,MDW,2023-01-17,2023-07-02 13:05:21.000000,2023-01-17 03:33:00,,0.0,0.0,0.125
536000,7,297,42.42857142857143,3,2,1,3,,,0.0,0.0,,,648.5433333333333,242.0,2.5,1.0,0.42857142857142855,1167.285714,7700075.0,518400.0,3,32,M,0,0,canada,edmonton,YXD,2023-01-17,2023-07-12 22:31:11.000000,2023-01-17 13:45:00,33.502481490182184,0.42857142857142855,0.14285714285714285,0.0
536016,8,95,11.875,2,1,0,2,,,0.0,25.0,,0.125,724.11,144.0,7.0,2.0,0.25,89.375,614254.5,475200.0,2,37,F,1,1,usa,oakland,OAK,2023-01-17,2023-07-01 19:42:09.000000,2023-01-17 16:05:00,,0.25,0.125,0.0
536034,8,133,16.625,1,2,0,2,,,0.0,0.0,,,649.73,298.5,5.0,1.0,0.125,125.5,844583.0,259200.0,1,57,F,1,1,canada,halifax,YAW,2023-01-17,2023-06-26 18:31:40.000000,2023-01-17 12:49:00,,0.125,0.0,0.125
536035,7,91,13.0,1,1,0,1,,,42.857142857142854,14.285714285714286,0.2,0.15,89.96,163.0,2.0,1.0,0.14285714285714285,96.285714,567655.0,259200.0,1,30,M,0,0,usa,new york,LGA,2023-01-17,2023-04-26 19:36:00.000000,2023-01-17 22:18:00,,0.14285714285714285,0.0,0.0
536039,8,310,38.75,4,4,1,6,1.0,1.0,25.0,25.0,0.1,0.075,698.145,215.75,7.25,2.0,0.5,1003.125,8039894.2,483840.0,4,38,F,0,1,usa,norfolk,NGU,2023-01-17,2023-05-07 14:43:46.000000,2023-01-17 16:58:00,7.800886423990545,0.5,0.25,0.25
536050,8,140,17.5,3,3,0,3,,,0.0,12.5,,0.05,317.66,233.33333333333334,1.6666666666666667,1.0,0.375,130.75,443078.0,288000.0,2,31,F,0,0,canada,toronto,YYZ,2023-01-17,2023-05-12 20:01:44.000000,2023-01-17 19:20:00,,0.375,0.0,0.0
536058,8,98,12.25,1,2,0,2,,,25.0,12.5,0.2,0.1,410.74,458.0,5.5,1.0,0.125,91.5,821749.0,345600.0,1,45,F,1,0,usa,philadelphia,PNE,2023-01-17,2023-06-07 20:44:11.000000,2023-01-17 18:37:00,,0.125,0.0,0.125
536066,7,109,15.571428571428571,1,1,0,1,,,42.857142857142854,14.285714285714286,0.08333333333333333,0.1,300.15,114.0,5.0,2.0,0.14285714285714285,114.571429,667109.0,691200.0,1,43,F,0,0,usa,rochester,ROC,2023-01-17,2023-06-20 14:42:58.000000,2023-01-17 16:29:00,,0.14285714285714285,0.0,0.0
536086,8,117,14.625,3,3,0,3,0.5,1.0,25.0,0.0,0.1,,832.87,246.33333333333334,1.3333333333333333,1.3333333333333333,0.375,107.625,625620.0,230400.0,2,56,F,1,1,usa,miami,OPF,2023-01-17,2023-07-04 18:49:28.000000,2023-01-17 19:07:00,,0.375,0.0,0.0
536099,8,98,12.25,2,4,0,4,,,12.5,0.0,0.2,,179.755,160.5,5.25,1.25,0.25,90.375,788729.5,475200.0,2,36,F,0,1,usa,columbus,CMH,2023-01-17,2023-07-06 15:37:22.000000,2023-01-17 18:37:00,,0.25,0.0,0.25
536135,8,77,9.625,0,0,0,0,,,0.0,37.5,,0.08333333333333333,,,,,0.0,71.625,,,0,69,F,0,0,usa,minneapolis,MSP,2023-01-17,2023-05-24 07:18:31.000000,2023-01-17 22:20:00,,0.0,0.0,0.0
536170,9,66,7.333333333333333,0,0,0,0,,,11.11111111111111,0.0,0.1,,,,,,0.0,55.0,,,0,69,F,1,0,canada,calgary,YYC,2023-01-17,2023-07-20 16:56:00.000000,2023-01-17 13:13:00,,0.0,0.0,0.0
536212,8,372,46.5,1,1,1,1,,,0.0,25.0,,0.1,375.37,128.0,12.0,1.0,0.125,1062.125,9512156.0,1123200.0,1,28,M,0,0,usa,st. louis,STL,2023-01-17,2023-07-15 21:44:04.000000,2023-01-17 16:10:00,10.324160111117997,0.125,0.0,0.0
536228,9,159,17.666666666666668,0,1,0,1,,,0.0,22.22222222222222,,0.2,,86.0,8.0,2.0,0.0,130.777778,,,0,19,F,0,0,usa,orlando,ORL,2023-01-17,2023-05-22 10:57:46.000000,2023-01-17 19:26:00,,0.0,0.0,0.1111111111111111
536229,8,101,12.625,1,1,0,2,0.0,1.0,25.0,0.0,0.1,,137.36,104.0,14.0,2.0,0.125,94.25,433778.0,86400.0,1,46,M,0,1,usa,sacramento,MCC,2023-01-17,2023-04-27 14:00:37.000000,2023-01-17 20:50:00,,0.125,0.125,0.125
536241,8,105,13.125,2,1,0,2,0.5,2.0,25.0,0.0,0.1,,1292.5,88.0,4.0,3.0,0.25,97.25,708630.0,345600.0,2,51,F,1,1,usa,philadelphia,PHL,2023-01-17,2023-07-11 21:11:51.000000,2023-01-17 15:13:00,,0.25,0.125,0.0
536275,8,110,13.75,1,1,0,1,0.0,1.0,12.5,25.0,0.1,0.05,78.73,163.0,2.0,1.0,0.0,103.625,589540.0,,1,47,F,1,1,usa,jacksonville,LRF,2023-01-17,2023-06-12 19:14:20.000000,2023-01-17 13:02:00,,0.125,0.0,0.0
536278,9,116,12.88888888888889,2,3,0,3,,,11.11111111111111,0.0,0.1,,1097.89,91.0,8.0,2.0,0.2222222222222222,96.777778,665896.0,734400.0,2,40,F,1,0,usa,tucson,DMA,2023-01-17,2023-07-12 17:08:51.000000,2023-01-17 05:31:00,,0.2222222222222222,0.0,0.1111111111111111
536313,8,65,8.125,1,2,0,2,,,12.5,12.5,0.1,0.05,246.2,397.5,5.0,1.0,0.125,60.375,632146.0,172800.0,1,30,F,1,1,usa,houston,IAH,2023-01-17,2023-06-12 18:49:37.000000,2023-01-17 03:22:00,,0.125,0.0,0.125
536343,8,84,10.5,2,1,0,2,,,12.5,0.0,0.15,,722.21,137.0,3.0,4.0,0.25,78.625,228058.5,345600.0,2,40,M,0,0,usa,lubbock,LBB,2023-01-17,2023-06-28 10:59:22.000000,2023-01-17 10:41:00,,0.25,0.125,0.0
536387,9,130,14.444444444444445,3,3,0,4,0.0,1.0,44.44444444444444,22.22222222222222,0.1875,0.225,1010.8966666666666,191.33333333333334,3.0,1.0,0.3333333333333333,106.888889,6886012.0,720000.0,3,53,F,0,0,usa,chicago,ORD,2023-01-17,2023-07-04 17:51:35.000000,2023-01-17 18:17:00,,0.2222222222222222,0.1111111111111111,0.1111111111111111
536431,8,122,15.25,4,5,0,5,1.0,1.0,37.5,12.5,0.08333333333333333,0.1,117.91,173.6,5.8,1.2,0.5,112.875,994777.0,648000.0,4,45,F,1,0,usa,baltimore,BWI,2023-01-17,2023-07-16 16:21:19.000000,2023-01-17 22:23:00,,0.5,0.0,0.125
536467,8,107,13.375,2,2,0,2,,,0.0,12.5,,0.05,291.64,208.5,3.5,1.0,0.25,99.0,628279.0,432000.0,1,36,F,1,0,usa,chicago,UGN,2023-01-17,2023-07-07 18:28:36.000000,2023-01-17 11:28:00,,0.25,0.0,0.0
536469,8,96,12.0,1,1,0,1,,,0.0,0.0,,,90.78,232.0,4.0,1.0,0.125,87.75,681640.0,432000.0,1,34,F,0,0,usa,cleveland,CLE,2023-01-17,2023-07-13 21:00:44.000000,2023-01-17 20:19:00,,0.125,0.0,0.0
536474,9,576,64.0,3,2,2,3,,,0.0,0.0,,,969.4533333333334,258.5,2.0,1.0,0.3333333333333333,1761.666667,6563639.4,691200.0,3,39,F,0,0,usa,reno,RNO,2023-01-17,2023-07-08 23:01:24.000000,2023-01-17 15:34:00,114.67191467651512,0.2222222222222222,0.1111111111111111,0.0
536488,8,72,9.0,0,0,0,0,,,12.5,0.0,0.1,,,,,,0.0,67.375,,,0,19,F,0,0,usa,new york,JFK,2023-01-17,2023-07-20 20:49:29.000000,2023-01-17 06:02:00,,0.0,0.0,0.0
536489,8,214,26.75,5,5,0,6,1.0,2.0,25.0,12.5,0.075,0.1,357.586,119.2,5.6,1.0,0.625,200.25,6833784.4,483840.0,4,48,F,1,0,usa,oklahoma city,TIK,2023-01-17,2023-07-13 18:35:23.000000,2023-01-17 19:25:00,,0.625,0.125,0.125
536490,8,202,25.25,3,3,0,3,0.0,1.0,25.0,12.5,0.2,0.1,329.66,281.6666666666667,2.0,1.0,0.375,188.0,801768.666667,288000.0,3,33,F,0,0,usa,boston,BOS,2023-01-17,2023-06-23 16:11:10.000000,2023-01-17 10:27:00,,0.375,0.0,0.0
536532,8,95,11.875,2,3,0,3,,,0.0,0.0,,,341.87,153.0,6.0,1.0,0.25,89.625,618682.0,388800.0,2,49,F,1,1,usa,kansas city,MCI,2023-01-17,2023-07-02 15:51:59.000000,2023-01-17 05:33:00,,0.25,0.0,0.125
536566,8,91,11.375,2,2,0,2,,,12.5,12.5,0.2,0.05,431.7,92.5,2.5,1.0,0.25,85.375,503502.5,345600.0,2,53,F,0,0,usa,phoenix,PHX,2023-01-17,2023-07-13 15:27:06.000000,2023-01-17 17:11:00,,0.25,0.0,0.0
536574,8,133,16.625,3,4,0,4,1.0,1.0,25.0,25.0,0.1,0.15,399.33,164.5,4.5,1.0,0.25,122.375,669101.666667,734400.0,3,53,F,1,1,canada,calgary,YYC,2023-01-17,2023-05-27 05:27:30.000000,2023-01-17 21:41:00,,0.375,0.0,0.125
536594,9,179,19.88888888888889,0,2,0,2,,,11.11111111111111,11.11111111111111,0.15,0.1,,167.5,7.0,1.5,0.0,147.777778,,,0,71,F,0,0,usa,mobile,BFM,2023-01-17,2023-06-19 20:59:30.000000,2023-01-17 07:41:00,,0.0,0.0,0.2222222222222222
536604,8,113,14.125,2,1,0,2,,,25.0,12.5,0.275,0.05,349.45,238.0,1.0,1.0,0.25,105.25,644026.5,216000.0,2,53,F,0,0,usa,cleveland,CLE,2023-01-17,2023-06-09 22:42:15.000000,2023-01-17 16:05:00,,0.25,0.125,0.0
536622,8,127,15.875,4,3,0,4,,,0.0,0.0,,,276.98,128.66666666666666,2.6666666666666665,1.0,0.5,118.25,669342.5,324000.0,3,50,F,0,0,usa,chicago,ORD,2023-01-17,2023-06-09 21:37:01.000000,2023-01-17 18:40:00,,0.5,0.125,0.0
536641,8,169,21.125,5,5,0,5,0.0,1.0,12.5,0.0,0.1,,366.9,225.2,1.4,1.0,0.625,155.875,600122.0,259200.0,5,50,F,0,0,usa,washington,DCA,2023-01-17,2023-06-16 16:30:31.000000,2023-01-17 01:52:00,,0.625,0.0,0.0
536651,7,79,11.285714285714286,2,2,0,2,2.0,1.0,28.571428571428573,28.571428571428573,0.15,0.1,1142.56,157.5,1.0,1.5,0.2857142857142857,83.0,542871.5,216000.0,2,38,F,0,0,usa,long beach,LGB,2023-01-17,2023-06-15 21:12:07.000000,2023-01-17 16:09:00,,0.2857142857142857,0.0,0.0
536652,6,91,15.166666666666666,1,2,0,2,,,0.0,0.0,,,43.85,113.0,8.0,1.0,0.16666666666666666,112.0,562225.0,1123200.0,1,28,F,0,0,usa,oakland,OAK,2023-01-17,2023-04-29 18:49:35.000000,2023-02-14 14:06:00,,0.16666666666666666,0.0,0.16666666666666666
536656,9,151,16.77777777777778,3,3,0,3,0.0,1.0,44.44444444444444,0.0,0.175,,440.49333333333334,231.0,1.6666666666666667,1.3333333333333333,0.2222222222222222,125.0,819623.333333,172800.0,3,42,F,0,1,usa,houston,IAH,2023-01-17,2023-06-27 21:25:00.000000,2023-01-17 17:32:00,,0.3333333333333333,0.0,0.0
536658,8,105,13.125,2,1,0,2,0.0,1.0,12.5,12.5,0.2,0.05,456.58,354.0,2.0,1.0,0.25,98.125,616612.0,302400.0,2,56,F,1,0,usa,new york,LGA,2023-01-17,2023-04-21 19:59:32.000000,2023-01-17 20:16:00,,0.25,0.125,0.0
536659,7,183,26.142857142857142,5,5,0,5,,,0.0,0.0,,,192.406,130.4,5.6,1.6,0.7142857142857143,195.428571,687129.4,587520.0,3,49,F,0,0,usa,indianapolis,IND,2023-01-17,2023-06-10 01:23:59.000000,2023-01-17 22:27:00,,0.7142857142857143,0.0,0.0
536672,8,125,15.625,5,4,0,5,0.0,1.0,25.0,0.0,0.225,,1002.68,166.5,2.75,1.25,0.625,116.25,3003601.2,466560.0,3,35,F,0,1,usa,boston,BOS,2023-01-17,2023-05-29 11:22:07.000000,2023-01-17 15:27:00,,0.5,0.125,0.0
536675,7,84,12.0,2,1,0,2,0.0,1.0,14.285714285714286,14.285714285714286,0.15,0.05,268.125,191.0,2.0,1.0,0.2857142857142857,89.857143,712812.0,432000.0,2,30,F,0,0,usa,minneapolis,MSP,2023-01-17,2023-07-07 22:04:30.000000,2023-01-17 19:06:00,,0.2857142857142857,0.14285714285714285,0.0
536691,8,130,16.25,5,2,0,5,0.5,2.0,25.0,25.0,0.1,0.175,740.21,162.0,5.0,1.0,0.625,120.625,727237.6,449280.0,3,41,M,0,0,usa,new york,LGA,2023-01-17,2023-07-17 02:55:31.000000,2023-01-17 11:24:00,,0.625,0.375,0.0
536695,8,155,19.375,6,5,0,6,,,0.0,12.5,,0.15,321.76666666666665,170.8,2.4,1.0,0.625,144.0,554608.0,276480.0,5,42,F,1,0,canada,toronto,YZD,2023-01-17,2023-07-03 12:41:37.000000,2023-01-17 20:10:00,,0.75,0.125,0.0
536763,8,135,16.875,2,1,0,2,,,0.0,12.5,,0.15,432.785,111.0,2.0,1.0,0.25,128.25,608944.5,259200.0,1,42,F,1,0,usa,new york,LGA,2023-01-17,2023-06-12 20:36:11.000000,2023-01-17 20:39:00,,0.25,0.125,0.0
536764,8,141,17.625,5,4,0,5,,,12.5,0.0,0.15,,147.416,219.25,2.5,1.0,0.5,129.375,649606.8,302400.0,5,55,F,1,0,canada,montreal,YUL,2023-01-17,2023-06-10 17:23:49.000000,2023-01-17 02:22:00,,0.625,0.125,0.0
536782,8,150,18.75,4,4,0,4,0.0,1.0,12.5,0.0,0.15,,251.2475,179.0,2.75,1.0,0.5,140.0,704021.5,367200.0,4,47,F,1,1,canada,windsor,YQG,2023-01-17,2023-07-09 12:58:19.000000,2023-01-17 05:32:00,,0.5,0.0,0.0
536791,8,137,17.125,3,3,0,3,1.0,1.0,37.5,0.0,0.15,,838.8466666666667,156.0,1.6666666666666667,1.0,0.375,127.0,670870.0,259200.0,1,41,F,0,0,usa,honolulu,HNL,2023-01-17,2023-07-05 16:08:33.000000,2023-01-17 14:10:00,,0.375,0.0,0.0
536810,9,137,15.222222222222221,4,4,0,4,,,22.22222222222222,11.11111111111111,0.175,0.05,282.2325,248.75,4.0,1.25,0.4444444444444444,113.666667,730955.5,453600.0,3,43,F,0,0,usa,jacksonville,NCA,2023-01-17,2023-07-08 05:50:57.000000,2023-01-17 17:14:00,,0.4444444444444444,0.0,0.0
536843,8,175,21.875,3,4,0,4,,,12.5,0.0,0.1,,378.35,201.0,2.0,1.5,0.375,163.25,520402.333333,230400.0,3,47,F,1,0,canada,vancouver,YVR,2023-01-17,2023-06-24 14:51:30.000000,2023-01-17 11:29:00,,0.375,0.0,0.125
536876,8,74,9.25,1,1,0,1,,,0.0,12.5,,0.15,190.69,224.0,1.0,1.0,0.125,69.375,492874.0,259200.0,1,31,F,0,0,usa,minneapolis,MSP,2023-01-17,2023-07-13 22:05:26.000000,2023-01-17 16:43:00,,0.125,0.0,0.0
536893,8,134,16.75,1,2,0,2,,,25.0,0.0,0.1,,69.52,164.0,4.0,1.0,0.125,126.125,830198.0,345600.0,1,67,F,1,0,usa,dallas,DAL,2023-01-17,2023-05-18 18:03:28.000000,2023-01-17 21:14:00,,0.125,0.0,0.125
536951,8,187,23.375,5,5,0,5,,,12.5,0.0,0.1,,299.364,102.2,2.2,1.0,0.5,171.625,618943.8,302400.0,4,43,F,0,0,canada,quebec,YQB,2023-01-17,2023-07-15 22:37:20.000000,2023-01-17 21:00:00,,0.625,0.0,0.0
536964,8,107,13.375,1,1,0,1,,,12.5,0.0,0.1,,538.01,81.0,1.0,1.0,0.125,100.5,894395.0,172800.0,1,36,F,0,1,usa,jacksonville,NIP,2023-01-17,2023-05-29 20:07:34.000000,2023-01-17 14:44:00,,0.125,0.0,0.0
536995,8,116,14.5,2,2,0,2,,,0.0,0.0,,,622.795,151.5,6.0,1.0,0.125,109.25,9965801.5,518400.0,2,33,F,0,0,canada,london,YXU,2023-01-17,2023-05-06 12:26:15.000000,2023-01-17 07:53:00,,0.125,0.0,0.0
537038,9,79,8.777777777777779,1,1,0,1,,,22.22222222222222,0.0,0.175,,361.08,52.0,2.0,1.0,0.1111111111111111,65.777778,588354.0,259200.0,1,52,F,1,1,usa,san jose,SJC,2023-01-17,2023-06-30 11:51:23.000000,2023-01-17 17:06:00,,0.1111111111111111,0.0,0.0
537066,7,111,15.857142857142858,4,3,0,5,,,14.285714285714286,14.285714285714286,0.15,0.2,365.77,123.33333333333333,4.0,1.0,0.5714285714285714,117.285714,682903.75,280800.0,4,40,F,0,0,usa,chicago,UGN,2023-01-17,2023-07-15 21:45:30.000000,2023-01-17 08:12:00,,0.5714285714285714,0.2857142857142857,0.14285714285714285
537098,8,97,12.125,1,1,0,1,1.0,2.0,37.5,12.5,0.15,0.1,964.33,127.0,1.0,2.0,0.125,89.5,1197541.0,172800.0,1,46,M,1,0,usa,denver,DEN,2023-01-17,2023-06-23 16:12:46.000000,2023-01-17 04:42:00,,0.125,0.0,0.0
537121,8,89,11.125,1,0,0,1,,,0.0,25.0,,0.075,586.88,,,,0.125,83.25,729061.0,0.0,1,56,F,1,0,usa,san diego,SAN,2023-01-17,2023-02-18 20:28:59.000000,2023-01-17 21:40:00,,0.125,0.125,0.0
537123,8,161,20.125,3,3,0,3,,,25.0,25.0,0.175,0.075,274.7133333333333,296.6666666666667,9.333333333333334,1.0,0.375,150.0,651974.0,921600.0,3,46,F,0,0,usa,detroit,DET,2023-01-17,2023-05-19 20:13:31.000000,2023-01-17 18:31:00,,0.375,0.0,0.0
537177,9,194,21.555555555555557,2,1,1,2,0.0,1.0,11.11111111111111,0.0,0.05,,492.57,100.0,1.0,1.0,0.2222222222222222,299.084111,448849.414334,201600.0,2,58,M,1,1,canada,edmonton,YED,2023-01-17,2023-05-06 19:54:29.000000,2023-01-17 17:44:00,20.33443153864892,0.2222222222222222,0.1111111111111111,0.0
537181,8,166,20.75,4,5,0,5,,,25.0,12.5,0.125,0.05,710.565,214.4,3.4,1.2,0.5,153.375,663301.0,367200.0,4,46,F,0,1,usa,los angeles,LAX,2023-01-17,2023-05-11 15:41:57.000000,2023-01-17 14:01:00,,0.5,0.0,0.125
537212,7,94,13.428571428571429,0,1,0,1,,,14.285714285714286,28.571428571428573,0.05,0.1,,51.0,7.0,1.0,0.0,99.428571,,,0,23,F,0,1,usa,san antonio,SAT,2023-01-18,2023-05-22 05:32:31.000000,2023-01-18 20:37:00,,0.0,0.0,0.14285714285714285
537227,8,82,10.25,1,1,0,1,,,25.0,0.0,0.325,,85.23,131.0,1.0,1.0,0.0,75.375,647391.0,,1,32,F,0,1,usa,montgomery,MXF,2023-01-18,2023-05-23 19:23:50.000000,2023-01-18 07:03:00,,0.125,0.0,0.0
537289,8,147,18.375,3,4,0,4,,,12.5,0.0,0.1,,703.7733333333333,226.25,2.75,1.5,0.25,137.375,657967.0,172800.0,3,50,F,1,1,usa,el paso,ELP,2023-01-18,2023-06-03 21:19:44.000000,2023-01-18 14:23:00,,0.375,0.0,0.125
537317,8,152,19.0,3,4,0,4,,,0.0,12.5,,0.2,629.6733333333333,109.25,5.75,1.5,0.375,141.375,645777.333333,316800.0,3,34,F,0,1,canada,winnipeg,YAV,2023-01-18,2023-06-23 13:36:17.000000,2023-01-18 12:14:00,,0.375,0.0,0.125
537373,8,103,12.875,4,4,0,4,,,0.0,37.5,,0.08333333333333333,350.5975,209.0,3.25,1.0,0.5,96.5,614706.25,388800.0,3,39,F,0,1,usa,new york,LGA,2023-01-18,2023-07-08 15:53:24.000000,2023-01-18 21:34:00,,0.5,0.0,0.0
537393,8,142,17.75,4,3,0,4,,,12.5,37.5,0.15,0.1,468.75,173.33333333333334,2.6666666666666665,1.6666666666666667,0.5,131.0,591320.75,388800.0,4,47,F,0,0,usa,kansas city,MCI,2023-01-18,2023-06-12 02:38:33.000000,2023-01-18 20:18:00,,0.5,0.125,0.0
537400,8,122,15.25,0,2,0,2,,,12.5,0.0,0.1,,,209.5,8.0,1.5,0.0,114.125,,,0,22,M,0,1,usa,san antonio,SAT,2023-01-18,2023-06-13 07:46:31.000000,2023-01-18 16:12:00,,0.0,0.0,0.25
537412,8,175,21.875,3,4,0,4,0.0,1.0,25.0,0.0,0.075,,704.68,157.0,5.75,1.25,0.375,162.25,783033.333333,460800.0,2,54,M,1,0,usa,new york,JFK,2023-01-18,2023-06-16 20:23:01.000000,2023-01-18 14:03:00,,0.375,0.0,0.125
537413,9,214,23.77777777777778,4,2,1,4,,,22.22222222222222,22.22222222222222,0.125,0.125,393.8375,169.0,3.0,1.0,0.4444444444444444,236.229006,546446.587789,328320.0,4,50,F,1,0,canada,montreal,YMX,2023-01-18,2023-07-22 16:58:15.061053,2023-01-18 16:32:00,5.632467043844997,0.4444444444444444,0.2222222222222222,0.0
537414,8,117,14.625,3,3,0,3,,,0.0,0.0,,,284.91,124.0,1.6666666666666667,2.0,0.375,108.125,652914.333333,259200.0,2,41,F,1,0,canada,ottawa,YOW,2023-01-18,2023-06-07 21:35:45.000000,2023-01-18 18:31:00,,0.375,0.0,0.0
537470,8,145,18.125,0,2,0,2,,,37.5,12.5,0.2666666666666667,0.05,,64.0,4.0,1.0,0.0,136.5,,,0,26,F,1,1,usa,omaha,OFF,2023-01-18,2023-06-19 22:38:52.000000,2023-01-18 20:54:00,,0.0,0.0,0.25
537481,9,69,7.666666666666667,0,1,0,1,,,33.333333333333336,22.22222222222222,0.18333333333333332,0.075,,107.0,4.0,1.0,0.0,57.222222,,,0,71,F,1,0,usa,atlanta,ATL,2023-01-18,2023-07-02 18:17:42.000000,2023-01-18 17:29:00,,0.0,0.0,0.1111111111111111
537507,9,140,15.555555555555555,1,3,0,3,,,11.11111111111111,11.11111111111111,0.05,0.1,952.48,128.0,11.333333333333334,1.3333333333333333,0.0,115.444444,24252188.0,,1,42,F,0,0,usa,riverside,RIV,2023-01-18,2023-06-11 19:16:52.000000,2023-01-18 18:32:00,,0.0,0.0,0.2222222222222222
537560,8,138,17.25,5,5,0,6,2.0,1.0,12.5,12.5,0.15,0.1,183.844,136.4,2.2,1.0,0.625,128.375,680585.4,276480.0,5,46,F,1,0,usa,nashville,BNA,2023-01-18,2023-06-27 12:17:16.000000,2023-01-18 09:19:00,,0.625,0.125,0.125
537580,8,134,16.75,2,4,0,4,,,0.0,25.0,,0.1,212.16,242.0,5.75,1.0,0.25,124.875,479271.5,302400.0,2,19,F,0,0,usa,portland,PDX,2023-01-18,2023-07-11 17:02:35.000000,2023-01-18 08:16:00,,0.25,0.0,0.25
